name	hdr	cited-pid	twin-path	twin-pid	status	print
CreateCursor	include/Winuser.h	aa453410	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms908167(v=msdn.10).html	ms908167	twin-match	 | HCURSOR CreateCursor(HINSTANCE, int, int, int, int, const VOID*, const VOID*)
CreateDIBPatternBrushPt	include/Wingdi.h	ms908173	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501785.html	ee501785	twin-match	 | HBRUSH CreateDIBPatternBrushPt(const void*, UINT)
CreateDIBSection	include/Wingdi.h	ms908174	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502255.html	ee502255	twin-match	 | HBITMAP CreateDIBSection(HDC, const BITMAPINFO*, UINT, void**, HANDLE, DWORD)
CreateDialogIndirect	include/Winuser.h	ms908169	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504589.html	ee504589	twin-diff	arg2: hdr='LPCDLGTEMPLATE**' twin='LPCDLGTEMPLATE' | HWND CreateDialogIndirect(HINSTANCE, LPCDLGTEMPLATE, HWND, DLGPROC)
CreateDialogIndirectParamW	include/Winuser.h	ms908170			no-twin-page	
CreateDirectoryW	include/Winbase.h	aa517316			no-twin-page	
CreateEventW	include/Winbase.h	ms885177			no-twin-page	
CreateFileW	include/Winbase.h	aa517318			no-twin-page	
CreateFontIndirectW	include/Wingdi.h	ms901120			no-twin-page	
CreateFormatEnumerator	include/Urlmon.h	aa452140	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928776.html	ms928776	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CreateFormatEnumerator(UINT, FORMATETC*, IEnumFORMATETC**)
CreateHandler	include/Natedit.h	ms885179	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488445.html	ee488445	twin-match	 | NTSTATUS CreateHandler(PVOID, ULONG, USHORT, ULONG, USHORT, ULONG, USHORT, PVOID*)
CreateMenu	include/Winuser.h	ms928576	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee503486.html	ee503486	twin-match	 | HMENU CreateMenu()
CreateOleAdviseHolder	include/Oleauto.h	ms864397	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee489605.html	ee489605	twin-diff	ret: hdr='HRESULT' twin='WINOLEAPI' | WINOLEAPI CreateOleAdviseHolder(IOleAdviseHolder FAR**)
CreatePenIndirect	include/Wingdi.h	ms908181	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500189.html	ee500189	twin-match	 | HPEN CreatePenIndirect(const LOGPEN*)
CreatePopupMenu	include/Winuser.h	ms908177	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502545.html	ee502545	twin-match	 | HMENU CreatePopupMenu()
CreateRectRgnIndirect	include/Wingdi.h	ms908185	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505867.html	ee505867	twin-match	 | HRGN CreateRectRgnIndirect(const RECT*)
CreateStatusWindow	include/Commctrl.h	ms908188	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500873.html	ee500873	twin-match	 | HWND CreateStatusWindow(LONG, LPSTR, HWND, WORD)
CreateThread	include/Winbase.h	ms885186	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488162.html	ee488162	twin-match	 | HANDLE CreateThread(LPSECURITY_ATTRIBUTES, DWORD, LPTHREAD_START_ROUTINE, LPVOID, DWORD, LPDWORD)
CreateURLMoniker	include/Urlmon.h	aa452144	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928778.html	ms928778	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CreateURLMoniker(IMoniker*, LPWSTR, IMoniker**)
CreateURLMonikerEx	include/Urlmon.h	aa452146	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928779.html	ms928779	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT CreateURLMonikerEx(LPMONIKER, LPCWSTR, LPMONIKER*, DWORD)
CryptDuplicateKey	include/Wincrypt.h	ms937746	/home/user/wince-docs-corpus/docs/chm/windows-ce-3.0/_wcesdk_crypto2_CryptDuplicateKey.html		no-print-in-twin	
CryptEncrypt	include/Wincrypt.h	ms937746	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms937989.html	ms937989	twin-diff	ret: hdr='BOOL WINAPI' twin='BOOL CRYPTFUNC' | BOOL CRYPTFUNC CryptEncrypt(HCRYPTKEY, HCRYPTHASH, BOOL, DWORD, BYTE*, DWORD*, DWORD)
CryptEnumProvidersW	include/Wincrypt.h	ms937746			no-twin-page	
CryptExportKey	include/Wincrypt.h	ms938025	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee498393.html	ee498393	twin-diff	ret: hdr='BOOL WINAPI' twin='BOOL CRYPTFUNC' | BOOL CRYPTFUNC CryptExportKey(HCRYPTKEY, HCRYPTKEY, DWORD, DWORD, BYTE*, DWORD*)
CryptGenKey	include/Wincrypt.h	aa452566	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms938062.html	ms938062	twin-diff	ret: hdr='BOOL WINAPI' twin='BOOL CRYPTFUNC' | BOOL CRYPTFUNC CryptGenKey(HCRYPTPROV, ALG_ID, DWORD, HCRYPTKEY*)
CryptGenRandom	include/Wincrypt.h	aa452566	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee498196.html	ee498196	twin-diff	ret: hdr='BOOL WINAPI' twin='BOOL CRYPTFUNC' | BOOL CRYPTFUNC CryptGenRandom(HCRYPTPROV, DWORD, BYTE*)
CryptGetDefaultProviderW	include/Wincrypt.h	aa452566			no-twin-page	
CryptGetHashParam	include/Wincrypt.h	ms938096	/home/user/wince-docs-corpus/docs/chm/windows-ce-3.0/_wcesdk_crypto2_CryptGetHashParam.html		no-print-in-twin	
CryptGetKeyParam	include/Wincrypt.h	ms938096	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms938103.html	ms938103	twin-diff	ret: hdr='BOOL WINAPI' twin='BOOL CRYPTFUNC' | BOOL CRYPTFUNC CryptGetKeyParam(HCRYPTKEY, DWORD, BYTE*, DWORD*, DWORD)
CryptGetProvParam	include/Wincrypt.h	ms938096	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms938119.html	ms938119	twin-match	 | BOOL WINAPI CryptGetProvParam(HCRYPTPROV, DWORD, BYTE*, DWORD*, DWORD)
CryptGetUserKey	include/Wincrypt.h	ms938096	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms938123.html	ms938123	twin-match	 | BOOL WINAPI CryptGetUserKey(HCRYPTPROV, DWORD, HCRYPTKEY*)
CryptSetProviderW	include/Wincrypt.h	ms938335			no-twin-page	
CryptSignHashW	include/Wincrypt.h	ms938358			no-twin-page	
CryptUninstallDefaultContext	include/Wincrypt.h	aa452567	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms938372.html	ms938372	twin-match	 | BOOL WINAPI CryptUninstallDefaultContext(HCRYPTDEFAULTCONTEXT, DWORD, void*)
DMORegisterFilter	include/Dmoreg.h	ms886303	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa452529.html	aa452529	twin-diff	ret: hdr='HRESULT' twin='STDAPI' | STDAPI DMORegisterFilter(LPCWSTR, REFCLSID, REFGUID, REFCLSID, DWORD, unsigned long, const DMO_PARTIAL_MEDIATYPE*, unsigned long, const DMO_PARTIAL_MEDIATYPE*)
DataHandler	include/Natedit.h	ms885191	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488191.html	ee488191	twin-match	 | NTSTATUS DataHandler(PVOID, PVOID, PVOID, PVOID, PVOID, PIPRCVBUF, ULONG)
DebugBreak	include/Winbase.h	ms885194	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488413.html	ee488413	twin-match	 | void DebugBreak()
DefDlgProcW	include/Winuser.h	ms908172			no-twin-page	
DeleteDC	include/Wingdi.h	aa452930	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502851.html	ee502851	twin-match	 | BOOL DeleteDC(HDC)
DeleteFileW	include/Winbase.h	ms889001			no-twin-page	
DeleteHandler	include/Natedit.h	ms885198	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488399.html	ee488399	twin-match	 | NTSTATUS DeleteHandler(PVOID, PVOID, PVOID, PVOID)
DeleteMenu	include/Winuser.h	ms908182	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504306.html	ee504306	twin-match	 | BOOL DeleteMenu(HMENU, UINT, UINT)
DeleteObject	include/Wingdi.h	aa452933	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee503315.html	ee503315	twin-match	 | BOOL DeleteObject(HGDIOBJ)
DestroyAcceleratorTable	include/Winuser.h	aa453407	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500521.html	ee500521	twin-match	 | BOOL DestroyAcceleratorTable(HACCEL)
DestroyCaret	include/Winuser.h	ms908164	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499400.html	ee499400	twin-match	 | BOOL DestroyCaret()
DestroyCursor	include/Winuser.h	ms908167	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa452937(v=msdn.10).html	aa452937	twin-match	 | BOOL DestroyCursor(HCURSOR)
DestroyIcon	include/Winuser.h	ms908175	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms924844.html	ms924844	twin-match	 | BOOL DestroyIcon(HICON)
DestroyMenu	include/Winuser.h	aa452932	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505063.html	ee505063	twin-match	 | BOOL DestroyMenu(HMENU)
DialogBoxIndirectParamW	include/Winuser.h	aa452948			no-twin-page	
DispatchMessageW	include/Winuser.h	ms911790			no-twin-page	
DrWatsonClear	include/oak/Pkfuncs.h	ms885203	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee482942(v=winembedded.60).html	ee482942	twin-match	 | BOOL DrWatsonClear()
DrWatsonFlush	include/oak/Pkfuncs.h	ms885204	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee483034(v=winembedded.60).html	ee483034	twin-match	 | BOOL DrWatsonFlush()
DrWatsonGetSize	include/oak/Pkfuncs.h	ms885205	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee482837(v=winembedded.60).html	ee482837	twin-match	 | DWORD DrWatsonGetSize()
DrWatsonReadData	include/oak/Pkfuncs.h	ms885206	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee482790(v=winembedded.60).html	ee482790	twin-match	 | DWORD DrWatsonReadData(DWORD, LPVOID, DWORD)
DrWatsonWriteData	include/oak/Pkfuncs.h	ms885207	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee482758(v=winembedded.60).html	ee482758	twin-match	 | DWORD DrWatsonWriteData(DWORD, LPVOID, DWORD)
DrawEdge	include/Wingdi.h	aa452968	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501983.html	ee501983	twin-match	 | BOOL DrawEdge(HDC, LPRECT, UINT, UINT)
DrawFocusRect	include/Wingdi.h	aa452969	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500893.html	ee500893	twin-match	 | BOOL DrawFocusRect(HDC, const RECT*)
DrawIcon	include/Winuser.h	aa452937	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms924845.html	ms924845	twin-match	 | BOOL DrawIcon(HDC, int, int, HICON)
DrawIconEx	include/Winuser.h	aa452938	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms924846.html	ms924846	twin-match	 | BOOL DrawIconEx(HDC, int, int, HICON, int, int, UINT, HBRUSH, UINT)
DrawMenuBar	include/Winuser.h	aa452940	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa452975.html	aa452975	twin-match	 | BOOL DrawMenuBar(HWND)
DrawStatusText	include/Commctrl.h	aa452976	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505247.html	ee505247	twin-match	 | void DrawStatusText(HDC, LPRECT, LPCWSTR, UINT)
DrawTextW	include/Wingdi.h	ms901121			no-twin-page	
Ellipse	include/Wingdi.h	aa452997	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502230.html	ee502230	twin-match	 | BOOL Ellipse(HDC, int, int, int, int)
EmptyClipboard	include/Winuser.h	ms908153	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505658.html	ee505658	twin-match	 | BOOL EmptyClipboard()
EnableMenuItem	include/Winuser.h	aa452975	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501426.html	ee501426	twin-match	 | BOOL EnableMenuItem(HMENU, UINT, UINT)
EnableWindow	include/Winuser.h	ms939986	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504109.html	ee504109	twin-match	 | BOOL EnableWindow(HWND, BOOL)
EndDialog	include/Winuser.h	aa452950	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee506301.html	ee506301	twin-match	 | BOOL EndDialog(HWND, int)
EndDoc	include/Wingdi.h	aa452835	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa453039.html	aa453039	twin-match	 | int EndDoc(HDC)
EndPage	include/Wingdi.h	aa453039	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa453040.html	aa453040	twin-match	 | int EndPage(HDC)
EndPaint	include/Winuser.h	aa453041	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499422.html	ee499422	twin-match	 | BOOL EndPaint(HWND, const PAINTSTRUCT*)
EnumClipboardFormats	include/Winuser.h	aa453019	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505881.html	ee505881	twin-match	 | UINT EnumClipboardFormats(UINT)
EnumDateFormatsW	include/Winnls.h	ms904724			no-twin-page	
EnumDisplayMonitors	include/Wingdi.h	ms932091	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa451688(v=msdn.10).html	aa451688	twin-match	 | BOOL EnumDisplayMonitors(HDC, LPCRECT, MONITORENUMPROC, LPARAM)
EnumFontFamiliesW	include/Wingdi.h	ms901123			no-twin-page	
EnumFontsW	include/Wingdi.h	ms901126			no-twin-page	
EnumPropsExW	include/Windows.h	ms939781			no-twin-page	
EnumSystemLocalesW	include/Winnls.h	ms905070			no-twin-page	
EnumTimeFormatsW	include/Winnls.h	ms905077			no-twin-page	
EqualRect	include/Winuser.h	aa453055	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500525.html	ee500525	twin-match	 | BOOL EqualRect(const RECT*, const RECT*)
EqualRgn	include/Wingdi.h	aa453056	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504300.html	ee504300	twin-match	 | BOOL EqualRgn(HRGN, HRGN)
EscapeCommFunction	include/Winbase.h	ms885213	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488402.html	ee488402	twin-match	 | BOOL EscapeCommFunction(HANDLE, DWORD)
ExcludeClipRect	include/Wingdi.h	aa453058	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505422.html	ee505422	twin-match	 | int ExcludeClipRect(HDC, int, int, int, int)
ExitThread	include/Winbase.h	ms885219	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488591.html	ee488591	twin-match	 | VOID ExitThread(DWORD)
ExtTextOutW	include/Wingdi.h	ms901129			no-twin-page	
FSDMGR_EmptyLockContainer	include/oak/Fsdmgr.h	aa517921	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa517921.html		no-print-in-twin	
FileTimeToLocalFileTime	include/Winbase.h	ms885589	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488768.html	ee488768	twin-match	 | BOOL FileTimeToLocalFileTime(const FILETIME*, LPFILETIME)
FileTimeToSystemTime	include/Winbase.h	ms885593	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488551.html	ee488551	twin-match	 | BOOL FileTimeToSystemTime(const FILETIME*, LPSYSTEMTIME)
FillRect	include/Wingdi.h	aa453067	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499094.html	ee499094	twin-match	 | int FillRect(HDC, const RECT*, HBRUSH)
FindClose	include/Winbase.h	ms889619	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms923963.html	ms923963	twin-match	 | BOOL FindClose(HANDLE)
FindFirstFileW	include/Winbase.h	ms889678			no-twin-page	
FindMediaType	include/Urlmon.h	aa452199	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928781.html	ms928781	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT FindMediaType(LPCSTR, CLIPFORMAT*)
FindMediaTypeClass	include/Urlmon.h	aa452201	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928782.html	ms928782	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT FindMediaTypeClass(LPBC, LPCSTR, CLSID*, DWORD)
FindMimeFromData	include/Urlmon.h	aa452204	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928783.html	ms928783	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT FindMimeFromData(LPBC, LPCWSTR, LPVOID, DWORD, LPCWSTR, DWORD, LPWSTR*, DWORD)
FindNextFileW	include/Winbase.h	ms889873			no-twin-page	
FlushIpNetTable	include/Iphlpapi.h	aa450382	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee493293.html	ee493293	twin-match	 | DWORD FlushIpNetTable(DWORD)
FreeLibrary	include/Winbase.h	ms885601	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488241.html	ee488241	twin-match	 | BOOL FreeLibrary(HMODULE)
GetActiveWindow	include/Winuser.h	ms940023	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505710.html	ee505710	twin-match	 | HWND GetActiveWindow()
GetAdapterIndex	include/Iphlpapi.h	aa450392	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee494496.html	ee494496	twin-match	 | DWORD GetAdapterIndex(LPWSTR, PULONG)
GetAdaptersInfo	include/Iphlpapi.h	aa450394	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee494906.html	ee494906	twin-match	 | DWORD GetAdaptersInfo(PIP_ADAPTER_INFO, PULONG)
GetAsyncKeyState	include/Winuser.h	aa453132	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504378.html	ee504378	twin-match	 | SHORT GetAsyncKeyState(int)
GetBestInterfaceEx	include/Iphlpapi.h	aa450397	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/aa450397.html		no-print-in-twin	
GetBestRoute	include/Iphlpapi.h	aa450398	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee494119.html	ee494119	twin-match	 | DWORD GetBestRoute(DWORD, DWORD, PMIB_IPFORWARDROW)
GetBkColor	include/Wingdi.h	ms929205	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499127.html	ee499127	twin-match	 | COLORREF GetBkColor(HDC)
GetBkMode	include/Wingdi.h	ms929206	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502613.html	ee502613	twin-match	 | int GetBkMode(HDC)
GetCapture	include/Winuser.h	ms939750	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms924848.html	ms924848	twin-match	 | HWND GetCapture()
GetCaretBlinkTime	include/Winuser.h	aa452936	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505236.html	ee505236	twin-match	 | UINT GetCaretBlinkTime()
GetCaretPos	include/Winuser.h	ms929209	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501385.html	ee501385	twin-match	 | BOOL GetCaretPos(LPPOINT)
GetClassFileOrMime	include/Urlmon.h	ms906288	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms928784.html	ms928784	twin-diff	ret: hdr='HRESULT WINAPI' twin='HRESULT' | HRESULT GetClassFileOrMime(LPBC, LPCWSTR, LPVOID, DWORD, LPCWSTR, DWORD, CLSID*)
GetClipBox	include/Wingdi.h	ms929219	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501949.html	ee501949	twin-match	 | int GetClipBox(HDC, LPRECT)
GetClipCursor	include/Winuser.h	ms928585	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms929220(v=msdn.10).html	ms929220	twin-match	 | BOOL GetClipCursor(LPRECT)
GetClipRgn	include/Wingdi.h	ms929221	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee504572.html	ee504572	twin-match	 | int GetClipRgn(HDC, HRGN)
GetClipboardData	include/Winuser.h	aa453047	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500850.html	ee500850	twin-match	 | HANDLE GetClipboardData(UINT)
GetClipboardDataAlloc	include/Winuser.h	ms929215	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501066.html	ee501066	twin-match	 | HANDLE GetClipboardDataAlloc(UINT)
GetClipboardFormatNameW	include/Winuser.h	ms929216			no-twin-page	
GetClipboardOwner	include/Winuser.h	ms929217	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee501914.html	ee501914	twin-match	 | HWND GetClipboardOwner()
GetCommMask	include/Winbase.h	ms885606	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488193.html	ee488193	twin-match	 | BOOL GetCommMask(HANDLE, LPDWORD)
GetCommModemStatus	include/Winbase.h	ms885607	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488617.html	ee488617	twin-match	 | BOOL GetCommModemStatus(HANDLE, LPDWORD)
GetCommProperties	include/Winbase.h	ms885608	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488603.html	ee488603	twin-match	 | BOOL GetCommProperties(HANDLE, LPCOMMPROP)
GetCommTimeouts	include/Winbase.h	ms885610	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488240.html	ee488240	twin-match	 | BOOL GetCommTimeouts(HANDLE, LPCOMMTIMEOUTS)
GetCurrencyFormatW	include/Winnls.h	ms906228			no-twin-page	
GetCurrentObject	include/Wingdi.h	ms929223	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505940.html	ee505940	twin-match	 | HGDIOBJ GetCurrentObject(HDC, UINT)
GetCurrentProcessId	include/Kfuncs.h	ms885614	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488631.html	ee488631	twin-match	 | DWORD GetCurrentProcessId()
GetCurrentThreadId	include/Kfuncs.h	ms885616	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488409.html	ee488409	twin-match	 | DWORD GetCurrentThreadId()
GetCursor	include/Winuser.h	ms929220	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms929225(v=msdn.10).html	ms929225	twin-match	 | HCURSOR GetCursor()
GetCursorPos	include/Winuser.h	ms929225	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms929226(v=msdn.10).html	ms929226	twin-match	 | BOOL GetCursorPos(LPPOINT)
GetDC	include/Winuser.h	ms929227	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee499088.html	ee499088	twin-match	 | HDC GetDC(HWND)
GetDateFormatW	include/Winnls.h	ms906228			no-twin-page	
GetDeviceCaps	include/Wingdi.h	ms929230	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee503230.html	ee503230	twin-match	 | int GetDeviceCaps(HDC, int)
GetDialogBaseUnits	include/Winuser.h	aa453038	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms929231.html	ms929231	twin-match	 | LONG GetDialogBaseUnits()
GetDiskFreeSpaceExW	include/Winbase.h	ms890887			no-twin-page	
GetDlgCtrlID	include/Winuser.h	ms929231	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee505952.html	ee505952	twin-match	 | int GetDlgCtrlID(HWND)
GetDlgItem	include/Winuser.h	ms929233	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500513.html	ee500513	twin-match	 | HWND GetDlgItem(HWND, int)
GetDlgItemInt	include/Winuser.h	ms929234	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee500607.html	ee500607	twin-match	 | UINT GetDlgItemInt(HWND, int, BOOL*, BOOL)
GetDlgItemTextW	include/Winuser.h	ms929235			no-twin-page	
GetDllVersion	include/Winbase.h	ms885617	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488161.html	ee488161	twin-match	 | DWORD GetDllVersion(HMODULE)
GetDoubleClickTime	include/Winuser.h	ms929208	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-5.0/ms929237(v=msdn.10).html	ms929237	twin-match	 | UINT GetDoubleClickTime()
GetExitCodeThread	include/Winbase.h	ms885623	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee488756.html	ee488756	twin-match	 | BOOL GetExitCodeThread(HANDLE, LPDWORD)
GetFileAttributesW	include/Winbase.h	ms890895			no-twin-page	
GetFileInformationByHandle	include/Winbase.h	ms890926	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee489735.html	ee489735	twin-match	 | BOOL GetFileInformationByHandle(HANDLE, LPBY_HANDLE_FILE_INFORMATION)
GetFileSize	include/Winbase.h	ms890939	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee490353.html	ee490353	twin-match	 | DWORD GetFileSize(HANDLE, LPDWORD)
GetFileTime	include/Winbase.h	ms885625	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee487950.html	ee487950	twin-match	 | BOOL GetFileTime(HANDLE, LPFILETIME, LPFILETIME, LPFILETIME)
GetFileVersionInfoW	include/Winbase.h	ms890963			no-twin-page	
GetFocus	include/Winuser.h	ms929204	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee502865.html	ee502865	twin-match	 | HWND GetFocus()
GetFriendlyIfIndex	include/Iphlpapi.h	aa450401	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee494694.html	ee494694	twin-match	 | DWORD GetFriendlyIfIndex(DWORD)
GetIcmpStatistics	include/Iphlpapi.h	aa450406	/home/user/wince-docs-corpus/docs/mslearn/windows-embedded-ce-6.0/ee494858.html	ee494858	twin-match	 | DWORD GetIcmpStatistics(PMIB_ICMP)
GetIcmpStatisticsEx	include/Iphlpapi.h	aa450407	/home/user/wince-docs-corpus/docs/mslearn/windows-ce-net-4x/ms927389.html	ms927389	twin-match	 | DWORD GetIcmpStatisticsEx(PMIB_ICMP, DWORD)
