# header	name	page	status	detail
include/Wingdi.h	RoundRect	ms939867	no-print-on-page	
include/Wingdi.h	SaveDC	ms939894	match	
include/Wingdi.h	SetBitmapBits	ms939987	match	
include/Wingdi.h	SetBkColor	ms939988	no-print-on-page	
include/Wingdi.h	SetBkMode	ms939989	no-print-on-page	
include/Wingdi.h	SetBrushOrgEx	ms940010	no-print-on-page	
include/Wingdi.h	SetDIBColorTable	ms940018	match	
include/Wingdi.h	SetDIBitsToDevice	ms940019	match	
include/Wingdi.h	SetLayout	ms940026	match	
include/Wingdi.h	SetPaletteEntries	ms940028	match	
include/Wingdi.h	StretchBlt	ms940373	no-print-on-page	
include/Wingdi.h	StretchDIBits	ms940374	match	
include/Wingdi.h	AbortDoc		no-pageid	
include/Wingdi.h	EndDoc	aa452835	no-print-on-page	
include/Wingdi.h	EndPage	aa453039	no-print-on-page	
include/Wingdi.h	SetAbortProc	aa453040	no-print-on-page	
include/Wingdi.h	StartDocW	ms939985	no-print-on-page	
include/Wingdi.h	StartPage	ms940349	no-print-on-page	
include/Wingdi.h	TranslateCharsetInfo	aa450955	match	
include/Wingdi.h	AddFontResourceW	ms901109	no-print-on-page	
include/Wingdi.h	CreateFontIndirectW	ms901120	no-print-on-page	
include/Wingdi.h	DrawTextW	ms901121	no-print-on-page	
include/Wingdi.h	EnumFontFamiliesW	ms901123	no-print-on-page	
include/Wingdi.h	EnumFontFamiliesExW	ms901124	no-print-on-page	
include/Wingdi.h	EnumFontsW	ms901126	no-print-on-page	
include/Wingdi.h	ExtTextOutW	ms901129	no-print-on-page	
include/Wingdi.h	GetCharABCWidthsW	ms901130	match	
include/Wingdi.h	GetCharWidth32W	ms901131	match	
include/Wingdi.h	GetFontData	aa520325	match	
include/Wingdi.h	GetTextAlign	ms901132	match	
include/Wingdi.h	GetTextCharacterExtra	ms901133	no-print-on-page	
include/Wingdi.h	GetTextColor	ms901134	no-print-on-page	
include/Wingdi.h	GetTextExtentExPointW	ms901135	no-print-on-page	
include/Wingdi.h	GetTextExtentPointW	ms901136	match	
include/Wingdi.h	GetTextExtentPoint32W	ms901137	match	
include/Wingdi.h	GetTextFaceW	ms901138	no-print-on-page	
include/Wingdi.h	GetTextMetricsW	ms901139	no-print-on-page	
include/Wingdi.h	RemoveFontResourceW	ms901142	no-print-on-page	
include/Wingdi.h	SetTextAlign	ms901143	match	
include/Wingdi.h	SetTextCharacterExtra	ms901144	no-print-on-page	
include/Wingdi.h	SetTextColor	ms901145	no-print-on-page	
include/Wingdi.h	EnumDisplayMonitors	ms932091	no-print-on-page	
include/Wingdi.h	GetMonitorInfo	ms932091	no-print-on-page	
include/Wingdi.h	MonitorFromPoint	ms932091	no-print-on-page	
include/Wingdi.h	MonitorFromRect	ms932091	no-print-on-page	
include/Wingdi.h	MonitorFromWindow	ms932091	no-print-on-page	
include/Wininet.h	InternetAttemptConnect	ms918340	match	
include/Wininet.h	InternetCheckConnection	ms918346	match	
include/Wininet.h	InternetConfirmZoneCrossing	ms918350	no-print-on-page	
include/Wininet.h	InternetCombineUrl	ms918349	match	
include/Wininet.h	InternetCanonicalizeUrl	ms926106	match	
include/Wininet.h	InternetEnumPerSiteCookieDecisionA	ms918356	match	
include/Wininet.h	InternetEnumPerSiteCookieDecisionW	ms918357	match	
include/Wininet.h	InternetGetConnectedState	ms918360	match	
include/Wininet.h	InternetGetConnectedStateEx	ms918361	no-print-on-page	
include/Wininet.h	InternetGetCookie	ms918362	match	
include/Wininet.h	InternetGetLastResponseInfo	ms918363	match	
include/Wininet.h	InternetGetPerSiteCookieDecisionA	ms918364	match	
include/Wininet.h	InternetGetPerSiteCookieDecisionW	ms918365	match	
include/Wininet.h	InternetGoOnline	ms918366	match	
include/Wininet.h	InternetSetCookie	ms918378	match	
include/Wininet.h	InternetSetCookieEx	ms918379	match	
include/Wininet.h	InternetSetPerSiteCookieDecisionA	ms918383	match	
include/Wininet.h	InternetSetPerSiteCookieDecisionW	ms918384	match	
include/Wininet.h	FtpGetFileEx	ee491828	match	
include/Wininet.h	HttpOpenRequest	ee491851	match	
include/Wininet.h	InternetReadFile	ee491861	match	
include/Wininet.h	InternetQueryDataAvailable	ee491998	match	
include/Wininet.h	InternetFindNextFile	ee492003	match	
include/Wininet.h	FtpRenameFile	ee492006	match	
include/Wininet.h	InternetOpen	ee492088	match	
include/Wininet.h	InternetOpenUrl	ee492089	match	
include/Wininet.h	InternetReadFileEx	ee492164	match	
include/Wininet.h	HttpSendRequestEx	ee492193	match	
include/Wininet.h	InternetLockRequestFile	ee492208	match	
include/Wininet.h	InternetCloseHandle	ee492251	match	
include/Wininet.h	HttpSendRequest	ee492362	match	
include/Wininet.h	FtpGetFile	ee492396	match	
include/Wininet.h	FtpFindFirstFile	ee492397	match	
include/Wininet.h	HttpEndRequest	ee492407	match	
include/Wininet.h	InternetQueryOption	ee492415	match	
include/Wininet.h	InternetWriteFile	ee492463	match	
include/Wininet.h	FtpCreateDirectory	ee492470	match	
include/Wininet.h	FtpRemoveDirectory	ee492589	match	
include/Wininet.h	FtpGetFileSize	ee492614	match	
include/Wininet.h	FtpCommand	ee492630	match	
include/Wininet.h	FtpOpenFile	ee492663	match	
include/Wininet.h	FtpGetCurrentDirectory	ee492802	match	
include/Wininet.h	InternetSetOption	ee492811	match	
include/Wininet.h	FtpDeleteFile	ee492815	match	
include/Wininet.h	HttpAddRequestHeaders	ee492818	match	
include/Wininet.h	FtpSetCurrentDirectory	ee492829	match	
include/Wininet.h	FtpPutFile	ee492833	match	
include/Wininet.h	HttpQueryInfo	ee492848	match	
include/Wininet.h	InternetSetFilePointer	ee492858	match	
include/Wininet.h	InternetErrorDlg	ee492869	match	
include/Wininet.h	InternetTimeFromSystemTime	ms918387	match	
include/Wininet.h	InternetTimeToSystemTime	ms918388	match	
include/Wininet.h	InternetUnlockRequestFile	ms918389	match	
include/Wininet.h	CommitUrlCacheEntry	aa452121	match	
include/Wininet.h	CreateUrlCacheEntry	aa452142	match	
include/Wininet.h	DeleteUrlCacheEntry	aa452150	match	
include/Wininet.h	FindCloseUrlCache	aa452195	match	
include/Wininet.h	FindFirstUrlCacheEntry	aa452197	match	
include/Wininet.h	FindNextUrlCacheEntry	ms919204	match	
include/Wininet.h	FindNextUrlCacheEntryEx	aa452206	match	
include/Wininet.h	GetUrlCacheEntryInfo	ms906320	match	
include/Wininet.h	GetUrlCacheEntryInfoEx	ms906328	match	
include/Wininet.h	ReadUrlCacheEntryStream	aa452489	match	
include/Wininet.h	RetrieveUrlCacheEntryStream	aa452490	annotated-deviation	argc: page=4 hdr=5
include/Wininet.h	RetrieveUrlCacheEntryFile	ms918849	no-print-on-page	
include/Wininet.h	SetUrlCacheEntryInfo	ms918858	no-print-on-page	
include/Wininet.h	UnlockUrlCacheEntryFile	ms918862	no-print-on-page	
include/Wininet.h	UnlockUrlCacheEntryStream	aa452493	match	
include/Wininet.h	InternetClearAllPerSiteCookieDecisions	ee492602	match	
include/Wininet.h	PrivacyGetZonePreferenceW	ee492807	match	
include/Wininetui.h	IsMessageBoxHandled	ms918809	match	
include/Winldap.h	cldap_open		no-pageid	
include/Winldap.h	ldap_abandon	ms863877	no-print-on-page	
include/Winldap.h	ldap_bind	ms891743	no-print-on-page	
include/Winldap.h	ldap_bind_s	ms891748	no-print-on-page	
include/Winldap.h	ldap_connect	ms891756	match	
include/Winldap.h	ldap_get_option	ms891756	no-print-on-page	
include/Winldap.h	ldap_init	ms892271	no-print-on-page	
include/Winldap.h	ldap_open	ms892275	no-print-on-page	
include/Winldap.h	ldap_set_option	ms892288	no-print-on-page	
include/Winldap.h	ldap_simple_bind	ms892310	no-print-on-page	
include/Winldap.h	ldap_simple_bind_s	ms892311	no-print-on-page	
include/Winldap.h	ldap_sslinit	ms892312	no-print-on-page	
include/Winldap.h	ldap_unbind	ms892314	no-print-on-page	
include/Winldap.h	ldap_unbind_s	ms892317	no-print-on-page	
include/Winldap.h	ldap_add		no-pageid	
include/Winldap.h	ldap_add_ext	ms891744	no-print-on-page	
include/Winldap.h	ldap_add_ext_s	ms891745	no-print-on-page	
include/Winldap.h	ldap_add_s	ms891746	no-print-on-page	
include/Winldap.h	ldap_close_extended_op	ms891747	no-print-on-page	
include/Winldap.h	ldap_compare	ms891751	no-print-on-page	
include/Winldap.h	ldap_compare_ext	ms891752	no-print-on-page	
include/Winldap.h	ldap_compare_ext_s	ms891753	no-print-on-page	
include/Winldap.h	ldap_compare_s	ms891754	no-print-on-page	
include/Winldap.h	ldap_delete	ms891755	no-print-on-page	
include/Winldap.h	ldap_delete_ext	ms891766	no-print-on-page	
include/Winldap.h	ldap_delete_ext_s	ms891767	no-print-on-page	
include/Winldap.h	ldap_delete_s	ms891768	no-print-on-page	
include/Winldap.h	ldap_modify	ms891769	no-print-on-page	
include/Winldap.h	ldap_modify_ext	ms892280	no-print-on-page	
include/Winldap.h	ldap_modify_ext_s	ms892281	no-print-on-page	
include/Winldap.h	ldap_modify_s	ms892282	no-print-on-page	
include/Winldap.h	ldap_rename_ext	ms892283	no-print-on-page	
include/Winldap.h	ldap_rename_ext_s	ms892295	no-print-on-page	
include/Winldap.h	ldap_extended_operation	ms892296	no-print-on-page	
include/Winldap.h	ldap_check_filter		no-pageid	
include/Winldap.h	ldap_count_entries	ms891750	no-print-on-page	
include/Winldap.h	ldap_count_references	ms891760	no-print-on-page	
include/Winldap.h	ldap_escape_filter_element	ms891761	no-print-on-page	
include/Winldap.h	ldap_first_attribute	ms892136	no-print-on-page	
include/Winldap.h	ldap_first_entry	ms892263	no-print-on-page	
include/Winldap.h	ldap_first_reference	ms892264	no-print-on-page	
include/Winldap.h	ldap_get_dn	ms892265	no-print-on-page	
include/Winldap.h	ldap_get_next_page	ms892266	no-print-on-page	
include/Winldap.h	ldap_get_next_page_s	ms892268	no-print-on-page	
include/Winldap.h	ldap_get_paged_count	ms892269	no-print-on-page	
include/Winldap.h	ldap_get_values	ms892272	no-print-on-page	
include/Winldap.h	ldap_get_values_len	ms892273	no-print-on-page	
include/Winldap.h	ldap_next_attribute	ms892274	no-print-on-page	
include/Winldap.h	ldap_next_entry	ms892285	no-print-on-page	
include/Winldap.h	ldap_next_reference	ms892286	no-print-on-page	
include/Winldap.h	ldap_search	ms892287	no-print-on-page	
include/Winldap.h	ldap_search_abandon_page	ms892302	no-print-on-page	
include/Winldap.h	ldap_search_ext	ms892303	no-print-on-page	
include/Winldap.h	ldap_search_ext_s	ms892304	no-print-on-page	
include/Winldap.h	ldap_search_init_page	ms892305	no-print-on-page	
include/Winldap.h	ldap_search_s	ms892306	no-print-on-page	
include/Winldap.h	ldap_search_st	ms892307	no-print-on-page	
include/Winldap.h	ldap_result	ms892308	no-print-on-page	
include/Winldap.h	ldap_err2string		no-pageid	
include/Winldap.h	ldap_result2error	ms892105	no-print-on-page	
include/Winldap.h	LdapGetLastError	ms892298	no-print-on-page	
include/Winldap.h	LdapMapErrorToWin32	ms892267	no-print-on-page	
include/Winldap.h	ldap_control_free		no-pageid	
include/Winldap.h	ldap_controls_free	ms891758	no-print-on-page	
include/Winldap.h	ldap_memfree	ms891759	no-print-on-page	
include/Winldap.h	ldap_msgfree	ms892277	no-print-on-page	
include/Winldap.h	ldap_value_free	ms892284	no-print-on-page	
include/Winldap.h	ldap_value_free_len	ms892321	no-print-on-page	
include/Winldap.h	ldap_dn2ufn		no-pageid	
include/Winldap.h	ldap_explode_dn	ms891770	no-print-on-page	
include/Winldap.h	ldap_parse_extended_result	ms892289	page-drops-star	args [0]: page print omits pointer
include/Winldap.h	ldap_parse_page_control	ms892289	no-print-on-page	
include/Winldap.h	ldap_parse_reference	ms892290	no-print-on-page	
include/Winldap.h	ldap_parse_result	ms892291	no-print-on-page	
include/Winldap.h	ldap_parse_sort_control	ms892292	no-print-on-page	
include/Winldap.h	ldap_create_page_control	ms892293	no-print-on-page	
include/Winldap.h	ldap_create_sort_control	ms891764	no-print-on-page	
include/Winldap.h	ldap_count_values	ms891765	no-print-on-page	
include/Winldap.h	ldap_count_values_len	ms891762	no-print-on-page	
include/Winldap.h	ldap_ufn2dn	ms891763	no-print-on-page	
include/Winldap.h	LdapUnicodeToUTF8		no-pageid	
include/Winldap.h	LdapUTF8ToUnicode	ms892319	no-print-on-page	
include/Winldap.h	ldap_sasl_bind_s	ms892301	match	
include/Winnetwk.h	WNetOpenEnumW	ms898713	match	
include/Winnetwk.h	WNetEnumResourceW	ms898709	match	
include/Winnetwk.h	WNetCloseEnum	ms898606	match	
include/Winnetwk.h	WNetAddConnection3W	ms898589	match	
include/Winnetwk.h	WNetCancelConnection2W	ms898597	match	
include/Winnetwk.h	WNetConnectionDialog1W	ms898611	no-print-on-page	
include/Winnetwk.h	WNetDisconnectDialog	ms898697	match	
include/Winnetwk.h	WNetDisconnectDialog1W	ms898705	no-print-on-page	
include/Winnetwk.h	WNetGetConnectionW	ms898710	match	
include/Winnetwk.h	WNetGetUniversalNameW	ms898711	match	
include/Winnetwk.h	WNetGetUserW	ms898712	match	
include/Winnls.h	MultiByteToWideChar	ms886760	match	
include/Winnls.h	WideCharToMultiByte	aa450989	match	
include/Winnls.h	IsDBCSLeadByte	ms886515	match	
include/Winnls.h	IsDBCSLeadByteEx	ms886608	match	
include/Winnls.h	GetACP	ms905215	match	
include/Winnls.h	GetOEMCP	ms905256	match	
include/Winnls.h	GetSystemDefaultLCID	ms905298	no-print-on-page	
include/Winnls.h	GetUserDefaultLCID	ms905323	match	
include/Winnls.h	GetSystemDefaultLangID	ms905289	no-print-on-page	
include/Winnls.h	GetUserDefaultLangID	ms905315	match	
include/Winnls.h	IsValidCodePage	ms906218	match	
include/Winnls.h	IsValidLocale	ms906219	no-print-on-page	
include/Winnls.h	CompareStringW	ms904713	no-print-on-page	
include/Winnls.h	ConvertDefaultLocale	ms904716	no-print-on-page	
include/Winnls.h	GetCPInfo	ms905221	match	
include/Winnls.h	GetStringTypeW	ms905272	match	
include/Winnls.h	GetStringTypeExW	ms905283	match	
include/Winnls.h	GetCurrencyFormatW		no-pageid	
include/Winnls.h	GetNumberFormatW		no-pageid	
include/Winnls.h	GetDateFormatW		no-pageid	
include/Winnls.h	GetTimeFormatW		no-pageid	
include/Winnls.h	GetLocaleInfoW		no-pageid	
include/Winnls.h	SetLocaleInfoW		no-pageid	
include/Winnls.h	FoldStringW	ms905209	match	
include/Winnls.h	LCMapStringW	ms906221	match	
include/Winnls.h	EnumSystemCodePagesW	ms905062	match	
include/Winnls.h	EnumSystemLocalesW	ms905070	no-print-on-page	
include/Winnls.h	EnumDateFormatsW	ms904724	no-print-on-page	
include/Winnls.h	EnumTimeFormatsW	ms905077	no-print-on-page	
include/Winnt.h	SecureZeroMemory	ms886803	no-print-on-page	
include/Winreg.h	RegCloseKeyW	ms891448	no-print-on-page	
include/Winreg.h	RegOpenKeyExW	ms891460	no-print-on-page	
include/Winreg.h	RegCreateKeyExW	ms891450	no-print-on-page	
include/Winreg.h	RegDeleteKeyW	ms891451	no-print-on-page	
include/Winreg.h	RegDeleteValueW	ms891452	no-print-on-page	
include/Winreg.h	RegEnumKeyExW	ms891453	no-print-on-page	
include/Winreg.h	RegEnumValueW	ms891454	no-print-on-page	
include/Winreg.h	RegQueryInfoKeyW	ms891461	no-print-on-page	
include/Winreg.h	RegQueryValueExW	ms891462	no-print-on-page	
include/Winreg.h	RegSetValueExW	ms891469	no-print-on-page	
include/Winreg.h	RegFlushKeyW	ms891455	match	
include/Winreg.h	CeFindFirstRegChange	aa517116	match	
include/Winreg.h	CeFindNextRegChange	aa517123	match	
include/Winreg.h	CeFindCloseRegChange	aa517103	match	
include/Winreg.h	CeRegGetNotificationInfo	ee490197	skip-complex-page	
include/Winreg.h	CeRegTestSetValueW	ee490635	no-print-on-page	
include/Winscard.h	SCardBeginTransaction		no-pageid	
include/Winscard.h	SCardCancel		no-pageid	
include/Winscard.h	SCardConnect		no-pageid	
include/Winscard.h	SCardControl		no-pageid	
include/Winscard.h	SCardDisconnect		no-pageid	
include/Winscard.h	SCardEndTransaction		no-pageid	
include/Winscard.h	SCardEstablishContext		no-pageid	
include/Winscard.h	SCardForgetCardType		no-pageid	
include/Winscard.h	SCardForgetReader		no-pageid	
include/Winscard.h	SCardFreeMemory	ms938564	match	
include/Winscard.h	SCardGetAttrib		no-pageid	
include/Winscard.h	SCardGetCardTypeProviderName		no-pageid	
include/Winscard.h	SCardGetProviderId		no-pageid	
include/Winscard.h	SCardGetStatusChange		no-pageid	
include/Winscard.h	SCardIntroduceCardType		no-pageid	
include/Winscard.h	SCardIntroduceReader		no-pageid	
include/Winscard.h	SCardIsValidContext	ms926418	match	
include/Winscard.h	SCardListCards	ms926418	no-print-on-page	
include/Winscard.h	SCardListInterfaces	ms926418	no-print-on-page	
include/Winscard.h	SCardListReaders	ms926418	no-print-on-page	
include/Winscard.h	SCardLocateCards		no-pageid	
include/Winscard.h	SCardLocateCardsByATR	ms926424	no-print-on-page	
include/Winscard.h	SCardReconnect	ms926424	no-print-on-page	
include/Winscard.h	SCardReleaseContext	ms926424	no-print-on-page	
include/Winscard.h	SCardSetAttrib	ms926424	no-print-on-page	
include/Winscard.h	SCardSetCardTypeProviderName		no-pageid	
include/Winscard.h	SCardStatus		no-pageid	
include/Winscard.h	SCardTransmit	ms926431	match	
include/Winsock2.h	accept		no-pageid	
include/Winsock2.h	bind		no-pageid	
include/Winsock2.h	closesocket		no-pageid	
include/Winsock2.h	connect		no-pageid	
include/Winsock2.h	gethostname		no-pageid	
include/Winsock2.h	getpeername		no-pageid	
include/Winsock2.h	getsockname		no-pageid	
include/Winsock2.h	getsockopt		no-pageid	
include/Winsock2.h	htonl		no-pageid	
include/Winsock2.h	htons		no-pageid	
include/Winsock2.h	inet_addr		no-pageid	
include/Winsock2.h	ioctlsocket		no-pageid	
include/Winsock2.h	listen		no-pageid	
include/Winsock2.h	ntohl		no-pageid	
include/Winsock2.h	ntohs		no-pageid	
include/Winsock2.h	recv		no-pageid	
include/Winsock2.h	recvfrom		no-pageid	
include/Winsock2.h	select		no-pageid	
include/Winsock2.h	send		no-pageid	
include/Winsock2.h	sendto		no-pageid	
include/Winsock2.h	sethostname		no-pageid	
include/Winsock2.h	setsockopt		no-pageid	
include/Winsock2.h	shutdown		no-pageid	
include/Winsock2.h	socket		no-pageid	
include/Winsock2.h	WSAAccept	ee493507	no-print-on-page	
include/Winsock2.h	WSAAddressToString	ee493507	no-print-on-page	
include/Winsock2.h	WSACleanup	ee493507	no-print-on-page	
include/Winsock2.h	WSACloseEvent		no-pageid	
include/Winsock2.h	WSAConnect		no-pageid	
include/Winsock2.h	WSACreateEvent		no-pageid	
include/Winsock2.h	WSAEnumNetworkEvents		no-pageid	
include/Winsock2.h	WSAEnumNameSpaceProviders	ms898737	match	
include/Winsock2.h	WSAEnumProtocols	ms898737	no-print-on-page	
include/Winsock2.h	WSAEventSelect	ms898737	no-print-on-page	
include/Winsock2.h	WSAGetLastError	ms898737	no-print-on-page	
include/Winsock2.h	WSAGetOverlappedResult	ms898737	no-print-on-page	
include/Winsock2.h	WSAHtonl		no-pageid	
include/Winsock2.h	WSAHtons		no-pageid	
include/Winsock2.h	WSAIoctl		no-pageid	
include/Winsock2.h	WSAJoinLeaf		no-pageid	
include/Winsock2.h	WSALookupServiceBegin	ms898748	match	
include/Winsock2.h	WSALookupServiceEnd	ms898750	match	
include/Winsock2.h	WSALookupServiceNext	ms898752	match	
include/Winsock2.h	WSANtohl	ms898752	no-print-on-page	
include/Winsock2.h	WSANtohs	ms898752	no-print-on-page	
include/Winsock2.h	WSARecv	ms898752	no-print-on-page	
include/Winsock2.h	WSARecvFrom		no-pageid	
include/Winsock2.h	WSAResetEvent		no-pageid	
include/Winsock2.h	WSASend		no-pageid	
include/Winsock2.h	WSASendTo		no-pageid	
include/Winsock2.h	WSASetEvent		no-pageid	
include/Winsock2.h	WSASetLastError		no-pageid	
include/Winsock2.h	WSASetService	ms898772	no-print-on-page	
include/Winsock2.h	WSASocket	ms898772	no-print-on-page	
include/Winsock2.h	WSAStartup	ms898772	no-print-on-page	
include/Winsock2.h	WSAStringToAddress	ms898772	no-print-on-page	
include/Winsock2.h	WSAWaitForMultipleEvents		no-pageid	
include/Winuser.h	CreateCaret		no-pageid	
include/Winuser.h	DestroyCaret	ms908164	no-print-on-page	
include/Winuser.h	GetCaretBlinkTime	aa452936	no-print-on-page	
include/Winuser.h	GetCaretPos	ms929209	no-print-on-page	
include/Winuser.h	HideCaret	ms929210	no-print-on-page	
include/Winuser.h	SetCaretBlinkTime	ms929930	no-print-on-page	
include/Winuser.h	SetCaretPos	ms940012	no-print-on-page	
include/Winuser.h	ShowCaret	ms940013	no-print-on-page	
include/Winuser.h	GetMessageW		no-pageid	
include/Winuser.h	PeekMessageW		no-pageid	
include/Winuser.h	MapWindowPoints	ms911790	no-print-on-page	
include/Winuser.h	DispatchMessageW	ms911790	no-print-on-page	
include/Winuser.h	TranslateMessage	aa453776	no-print-on-page	
include/Winuser.h	PostMessageW	ms911937	no-print-on-page	
include/Winuser.h	PostThreadMessageW		no-pageid	
include/Winuser.h	SendMessageW		no-pageid	
include/Winuser.h	SendNotifyMessageW		no-pageid	
include/Winuser.h	PostQuitMessage	ms911938	no-print-on-page	
include/Winuser.h	RegisterWindowMessageW	ms939737	match	
include/Winuser.h	GetMessagePos	aa453136	no-print-on-page	
include/Winuser.h	GetMessageSource	aa453138	match	
include/Winuser.h	GetQueueStatus	aa453156	match	
include/Winuser.h	InSendMessage	ms909852	match	
include/Winuser.h	GetKeyState		no-pageid	
include/Winuser.h	GetAsyncKeyState	aa453132	no-print-on-page	
include/Winuser.h	GetFocus	ms929204	no-print-on-page	
include/Winuser.h	SetFocus	ms929240	no-print-on-page	
include/Winuser.h	GetActiveWindow	ms940023	no-print-on-page	
include/Winuser.h	SetActiveWindow	ms929203	no-print-on-page	
include/Winuser.h	EnableWindow	ms939986	no-print-on-page	
include/Winuser.h	IsWindowEnabled	aa453035	no-print-on-page	
include/Winuser.h	ActivateKeyboardLayout		no-pageid	
include/Winuser.h	GetKeyboardLayout	aa452845	no-print-on-page	
include/Winuser.h	GetKeyboardLayoutList	ms929249	no-print-on-page	
include/Winuser.h	GetKeyboardLayoutNameW	ms929250	no-print-on-page	
include/Winuser.h	GetKeyboardStatus	ms929252	no-print-on-page	
include/Winuser.h	GetKeyboardType	ms929253	no-print-on-page	
include/Winuser.h	MapVirtualKeyW	ms911789	no-print-on-page	
include/Winuser.h	keybd_event	aa453245	match	
include/Winuser.h	PostKeybdMessage	ms911936	match	
include/Winuser.h	LoadKeyboardLayoutW	aa453414	match	
include/Winuser.h	RegisterHotKey		no-pageid	
include/Winuser.h	CreateAcceleratorTableW		no-pageid	
include/Winuser.h	LoadAcceleratorsW	ms908162	no-print-on-page	
include/Winuser.h	DestroyAcceleratorTable	aa453407	no-print-on-page	
include/Winuser.h	TranslateAcceleratorW	aa452935	no-print-on-page	
include/Winuser.h	SendInput	ms932719	match	
include/Winuser.h	GetScrollInfo		no-pageid	
include/Winuser.h	SetScrollInfo	aa453163	no-print-on-page	
include/Winuser.h	SetScrollPos	aa453652	no-print-on-page	
include/Winuser.h	SetScrollRange	aa453653	no-print-on-page	
include/Winuser.h	ScrollWindowEx	aa453654	no-print-on-page	
include/Winuser.h	BeginPaint	aa452871	match	
include/Winuser.h	ClientToScreen	ms928584	no-print-on-page	
include/Winuser.h	CopyRect	ms908152	no-print-on-page	
include/Winuser.h	DrawFrameControl	aa452970	match	
include/Winuser.h	EndPaint	aa453041	no-print-on-page	
include/Winuser.h	EqualRect	aa453055	no-print-on-page	
include/Winuser.h	GetDC	ms929227	no-print-on-page	
include/Winuser.h	GetDCEx	ms929228	match	
include/Winuser.h	GetUpdateRect	aa453174	no-print-on-page	
include/Winuser.h	GetUpdateRgn	aa453175	no-print-on-page	
include/Winuser.h	GetWindowDC	aa453179	no-print-on-page	
include/Winuser.h	GetWindowRgn	aa453182	match	
include/Winuser.h	IntersectRect	ms909856	no-print-on-page	
include/Winuser.h	InvalidateRect	ms909857	no-print-on-page	
include/Winuser.h	IsRectEmpty	ms909894	no-print-on-page	
include/Winuser.h	LoadBitmapW	aa453409	no-print-on-page	
include/Winuser.h	MapWindowPoints	ms911790	no-print-on-page	
include/Winuser.h	OffsetRect	ms911891	no-print-on-page	
include/Winuser.h	PtInRect	aa453601	no-print-on-page	
include/Winuser.h	ReleaseDC	ms939760	no-print-on-page	
include/Winuser.h	ScreenToClient	ms932582	no-print-on-page	
include/Winuser.h	SetRectEmpty	aa453649	no-print-on-page	
include/Winuser.h	SetWindowRgn	aa453663	match	
include/Winuser.h	SubtractRect	ms940381	no-print-on-page	
include/Winuser.h	UnionRect	ms914081	no-print-on-page	
include/Winuser.h	UpdateWindow	ms914085	no-print-on-page	
include/Winuser.h	ValidateRect	ms914091	no-print-on-page	
include/Winuser.h	CheckMenuItem	aa452862	no-print-on-page	
include/Winuser.h	CheckMenuRadioItem	ms928575	no-print-on-page	
include/Winuser.h	CreateMenu	ms928576	no-print-on-page	
include/Winuser.h	CreatePopupMenu	ms908177	no-print-on-page	
include/Winuser.h	DeleteMenu	ms908182	no-print-on-page	
include/Winuser.h	DestroyMenu	aa452932	no-print-on-page	
include/Winuser.h	DrawMenuBar	aa452940	no-print-on-page	
include/Winuser.h	EnableMenuItem	aa452975	no-print-on-page	
include/Winuser.h	GetMenuItemInfoW	aa453034	no-print-on-page	
include/Winuser.h	GetSubMenu	aa453134	no-print-on-page	
include/Winuser.h	GetSystemMenu	aa453166	no-print-on-page	
include/Winuser.h	InsertMenuW	aa453169	no-print-on-page	
include/Winuser.h	LoadMenuW	ms909853	no-print-on-page	
include/Winuser.h	RemoveMenu	aa453415	no-print-on-page	
include/Winuser.h	SetMenuItemInfoW	ms939775	no-print-on-page	
include/Winuser.h	TrackPopupMenu	ms940027	no-print-on-page	
include/Winuser.h	TrackPopupMenuEx	aa453773	no-print-on-page	
include/Winuser.h	CreateDialogIndirect	ms908169	no-print-on-page	
include/Winuser.h	CreateDialogIndirectParamW	ms908170	no-print-on-page	
include/Winuser.h	DefDlgProcW	ms908172	no-print-on-page	
include/Winuser.h	DialogBoxIndirectParamW	aa452948	no-print-on-page	
include/Winuser.h	EndDialog	aa452950	no-print-on-page	
include/Winuser.h	GetDialogBaseUnits	aa453038	no-print-on-page	
include/Winuser.h	GetDlgCtrlID	ms929231	no-print-on-page	
include/Winuser.h	GetDlgItem	ms929233	no-print-on-page	
include/Winuser.h	GetDlgItemInt	ms929234	no-print-on-page	
include/Winuser.h	GetDlgItemTextW	ms929235	no-print-on-page	
include/Winuser.h	GetNextDlgGroupItem	ms929236	no-print-on-page	
include/Winuser.h	GetNextDlgTabItem	aa453145	no-print-on-page	
include/Winuser.h	IsDialogMessageW	aa453146	no-print-on-page	
include/Winuser.h	MapDialogRect	ms909864	no-print-on-page	
include/Winuser.h	SendDlgItemMessageW	ms911788	no-print-on-page	
include/Winuser.h	SetDlgItemInt		no-pageid	
include/Winuser.h	SetDlgItemTextW	ms940020	no-print-on-page	
include/Winuser.h	CheckRadioButton	ms928577	no-print-on-page	
include/Winuser.h	CloseClipboard		no-pageid	
include/Winuser.h	CountClipboardFormats	ms928586	no-print-on-page	
include/Winuser.h	EmptyClipboard	ms908153	no-print-on-page	
include/Winuser.h	EnumClipboardFormats	aa453019	no-print-on-page	
include/Winuser.h	GetClipboardData	aa453047	no-print-on-page	
include/Winuser.h	GetClipboardDataAlloc	ms929215	no-print-on-page	
include/Winuser.h	GetClipboardFormatNameW	ms929216	no-print-on-page	
include/Winuser.h	GetClipboardOwner	ms929217	no-print-on-page	
include/Winuser.h	GetOpenClipboardWindow	ms929218	no-print-on-page	
