id	title	kind	namespace	assembly	cf_supported	ce_generations	path
bb396876(v=vs.90)	AbsoluteDenominatorSpecified Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FindFolderParentType Class/FindFolderParentType Properties /AbsoluteDenominatorSpecified Property 
bb341489(v=vs.90)	AdditionalProperties Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentResponseShapeType Class/AttachmentResponseShapeType Properties /AdditionalProperties Property 
bb347827(v=vs.90)	AdditionalProperties Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ItemResponseShapeType Class/ItemResponseShapeType Properties /AdditionalProperties Property 
bb356491(v=vs.90)	AdditionalProperties Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/FolderResponseShapeType Class/FolderResponseShapeType Properties /AdditionalProperties Property 
bb339487(v=vs.90)	AffectedTaskOccurrencesSpecified Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/DeleteItemType Class/DeleteItemType Properties /AffectedTaskOccurrencesSpecified Property 
bb347851(v=vs.90)	AndType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AndType Class
bb353022(v=vs.90)	AndType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AndType Class/AndType Constructor 
bb352916(v=vs.90)	Any Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ResponseMessageTypeMessageXml Class/ResponseMessageTypeMessageXml Properties /Any Property 
bb357299(v=vs.90)	ArrayOfGroupedItemsType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ArrayOfGroupedItemsType Class
bb336109(v=vs.90)	ArrayOfGroupedItemsType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ArrayOfGroupedItemsType Class/ArrayOfGroupedItemsType Constructor 
bb345345(v=vs.90)	ArrayOfRealItemsType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ArrayOfRealItemsType Class
bb351768(v=vs.90)	ArrayOfRealItemsType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ArrayOfRealItemsType Class/ArrayOfRealItemsType Constructor 
bb344598(v=vs.90)	ArrayOfResponseMessagesType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ArrayOfResponseMessagesType Class
bb302268(v=vs.90)	ArrayOfResponseMessagesType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ArrayOfResponseMessagesType Class/ArrayOfResponseMessagesType Constructor 
bb346219(v=vs.90)	AttachmentId Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentType Class/AttachmentType Properties /AttachmentId Property 
bb340173(v=vs.90)	AttachmentIdType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentIdType Class
bb293154(v=vs.90)	AttachmentIdType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentIdType Class/AttachmentIdType Constructor 
bb348280(v=vs.90)	AttachmentIds Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/GetAttachmentType Class/GetAttachmentType Properties /AttachmentIds Property 
bb336516(v=vs.90)	AttachmentInfoResponseMessageType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentInfoResponseMessageType Class
bb352605(v=vs.90)	AttachmentInfoResponseMessageType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentInfoResponseMessageType Class/AttachmentInfoResponseMessageType Constructor 
bb351089(v=vs.90)	AttachmentResponseShapeType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentResponseShapeType Class
bb301575(v=vs.90)	AttachmentResponseShapeType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentResponseShapeType Class/AttachmentResponseShapeType Constructor 
bb342919(v=vs.90)	AttachmentShape Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/GetAttachmentType Class/GetAttachmentType Properties /AttachmentShape Property 
bb494673(v=vs.90)	AttachmentType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentType Class
bb348431(v=vs.90)	AttachmentType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentType Class/AttachmentType Constructor 
bb335416(v=vs.90)	Attachments Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/CreateAttachmentType Class/CreateAttachmentType Properties /Attachments Property 
bb336680(v=vs.90)	Attachments Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/ItemType Class/ItemType Properties /Attachments Property 
bb340589(v=vs.90)	Attachments Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AttachmentInfoResponseMessageType Class/AttachmentInfoResponseMessageType Properties /Attachments Property 
bb344968(v=vs.90)	Attributes Property	Property	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/SidAndAttributesType Class/SidAndAttributesType Properties /Attributes Property 
bb155174(v=vs.90)	AvailabilityProxyRequestType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AvailabilityProxyRequestType Class
bb338924(v=vs.90)	AvailabilityProxyRequestType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/AvailabilityProxyRequestType Class/AvailabilityProxyRequestType Constructor 
bb355386(v=vs.90)	BaseEmailAddressType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/BaseEmailAddressType Class
bb336554(v=vs.90)	BaseEmailAddressType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/BaseEmailAddressType Class/BaseEmailAddressType Constructor 
bb348892(v=vs.90)	BaseFolderIdType Class	Class	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/BaseFolderIdType Class
bb302718(v=vs.90)	BaseFolderIdType Constructor	Constructor	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007	Microsoft.ServiceModel.Channels.Mail.ExchangeWebService (in Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.dll)	3.5	CE6R3+	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.ServiceModel.Channels.Mail.ExchangeWebService.Exchange2007 Namespace/BaseFolderIdType Class/BaseFolderIdType Constructor 
