name	min_ce	versions	header	lib	in_include
TreeView_GetNextItem	1.0	1.0 and later	Commctrl.h		1
TreeView_GetNextSibling	1.0	1.0 and later	Commctrl.h		1
TreeView_GetNextVisible	1.0	1.0 and later	Commctrl.h		1
TreeView_GetParent	1.0	1.0 and later	Commctrl.h		1
TreeView_GetPrevSibling	1.0	1.0 and later	Commctrl.h		1
TreeView_GetPrevVisible	1.0	1.0 and later	Commctrl.h		1
TreeView_GetRoot	1.0	1.0 and later	Commctrl.h		1
TreeView_GetSelection	1.0	1.0 and later	Commctrl.h		1
TreeView_GetVisibleCount	1.0	1.0 and later	Commctrl.h		1
TreeView_HitTest	1.0	1.0 and later	Commctrl.h		1
TreeView_InsertItem	1.0	1.0 and later	Commctrl.h		1
TreeView_Select	1.0	1.0 and later	Commctrl.h		1
TreeView_SelectDropTarget	1.0	1.0 and later	Commctrl.h		1
TreeView_SelectItem	1.0	1.0 and later	Commctrl.h		1
TreeView_SelectSetFirstVisible	1.0	1.0 and later	Commctrl.h		1
TreeView_SetImageList	1.0	1.0 and later	Commctrl.h		1
TreeView_SetIndent	1.0	1.0 and later	Commctrl.h		1
TreeView_SetItem	1.0	1.0 and later	Commctrl.h		1
TreeView_SortChildren	1.0	1.0 and later	Commctrl.h		1
TreeView_SortChildrenCB	1.0	1.0 and later	Commctrl.h		1
TryEnterCriticalSection	3.0	3.0 and later	Winbase.h		1
TSPI_lineAccept	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineAddToConference	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineAnswer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineBlindTransfer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineClose	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineCloseCall	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineCompleteTransfer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineConditionalMediaDetection	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineConfigDialogEdit	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineDevSpecific	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineDial	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineDrop	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineForward	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGenerateDigits	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGenerateTone	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetAddressCaps	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetAddressID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetAddressStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetCallAddressID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetCallInfo	3.0	3.0 and later	Tspi.h	Coredll.lib	1
TSPI_lineGetCallStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetDevCaps	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetDevConfig	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetExtensionID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetIcon	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetLineDevStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineGetNumAddressIDs	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineHold	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineMakeCall	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineMonitorDigits	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineMonitorMedia	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineNegotiateExtVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineNegotiateTSPIVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineOpen	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_linePickup	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_linePrepareAddToConference	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineRedirect	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineReleaseUserUserInfo	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineRemoveFromConference	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSendUserUserInfo	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetCallParams	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetDefaultMediaDetection	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetDevConfig	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetMediaMode	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetStatusMessages	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetTerminal	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetupConference	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSetupTransfer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineSwapHold	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_lineUnhold	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneClose	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneConfigDialog	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneDevSpecific	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetDevCaps	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetExtensionID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetGain	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetHookSwitch	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetIcon	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetRing	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneGetVolume	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneNegotiateExtVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneNegotiateTSPIVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneOpen	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneSelectExtVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneSetGain	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneSetHookSwitch	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneSetRing	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneSetStatusMessages	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_phoneSetVolume	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerCreateLineDevice	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerCreatePhoneDevice	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerEnumDevices	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerInit	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerInstall	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerRemove	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerRemoveDevice	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TSPI_providerShutdown	3.0	3.0 and later	Tapicomn.h	Coredll.lib	1
TV_DISPINFO	1.0	1.0 and later	Commctrl.h		1
TV_HITTESTINFO	1.0	1.0 and later	Commctrl.h		1
TV_INSERTSTRUCT	1.0	1.0 and later	Commctrl.h		1
TV_ITEM	1.0	1.0 and later	Commctrl.h		1
TV_KEYDOWN	1.0	1.0 and later	Commctrl.h		1
TV_SORTCB	1.0	1.0 and later	Commctrl.h		1
TVHITTESTINFO	2.0	2.0 and later	Commctrl.h		1
TVINSERTSTRUCT	2.0	2.0 and later	Commctrl.h		1
TVITEM	2.0	2.0 and later	Commctrl.h		1
TVM_CREATEDRAGIMAGE	1.0	1.0 and later	Commctrl.h		1
TVM_DELETEITEM	1.0	1.0 and later	Commctrl.h		1
TVM_EDITLABEL	1.0	1.0 and later	Commctrl.h		1
TVM_ENDEDITLABELNOW	1.0	1.0 and later	Commctrl.h		1
TVM_ENSUREVISIBLE	1.0	1.0 and later	Commctrl.h		1
TVM_EXPAND	1.0	1.0 and later, updated in 2.0	Commctrl.h		1
TVM_GETCOUNT	1.0	1.0 and later	Commctrl.h		1
TVM_GETEDITCONTROL	1.0	1.0 and later	Commctrl.h		1
TVM_GETIMAGELIST	1.0	1.0 and later	Commctrl.h		1
TVM_GETINDENT	1.0	1.0 and later	Commctrl.h		1
TVM_GETISEARCHSTRING	1.0	1.0 and later	Commctrl.h		1
TVM_GETITEM	1.0	1.0 and later	Commctrl.h		1
TVM_GETITEMRECT	1.0	1.0 and later	Commctrl.h		1
TVM_GETNEXTITEM	1.0	1.0 and later	Commctrl.h		1
TVM_GETVISIBLECOUNT	1.0	1.0 and later	Commctrl.h		1
TVM_HITTEST	1.0	1.0 and later	Commctrl.h		1
TVM_INSERTITEM	1.0	1.0 and later	Commctrl.h		1
TVM_SELECTITEM	1.0	1.0 and later	Commctrl.h		1
TVM_SETIMAGELIST	1.0	1.0 and later	Commctrl.h		1
TVM_SETINDENT	1.0	1.0 and later	Commctrl.h		1
TVM_SETITEM	1.0	1.0 and later	Commctrl.h		1
TVM_SORTCHILDREN	1.0	1.0 and later	Commctrl.h		1
TVM_SORTCHILDRENCB	1.0	1.0 and later	Commctrl.h		1
TVN_BEGINDRAG	1.0	1.0 and later	Commctrl.h		1
TVN_BEGINLABELEDIT	1.0	1.0 and later	Commctrl.h		1
TVN_DELETEITEM	1.0	1.0 and later	Commctrl.h		1
TVN_ENDLABELEDIT	1.0	1.0 and later	Commctrl.h		1
TVN_GETDISPINFO	1.0	1.0 and later	Commctrl.h		1
TVN_ITEMEXPANDED	1.0	1.0 and later	Commctrl.h		1
TVN_ITEMEXPANDING	1.0	1.0 and later	Commctrl.h		1
TVN_KEYDOWN	1.0	1.0 and later	Commctrl.h		1
TVN_SELCHANGED	1.0	1.0 and later	Commctrl.h		1
TVN_SELCHANGING	1.0	1.0 and later	Commctrl.h		1
TVN_SETDISPINFO	1.0	1.0 and later	Commctrl.h		1
TVSORTCB	2.0	2.0 and later	Commctrl.h		1
TYMED	2.0	2.0 and later	Objidl.h		1
TYPEATTR	2.0	2.0 and later	Oaidl.h		1
TYPEDESC	2.0	2.0 and later	Oaidl.h		1
TypeFromPropID	1.0	1.0 and later	Windbase.h	Fsdbase.lib	1
TYPEKIND	2.0	2.0 and later	Oaidl.h		1
UDACCEL	1.0	1.0 and later	Commctrl.h		1
UDM_GETACCEL	1.0	1.0 and later	Commctrl.h		1
UDM_GETBASE	1.0	1.0 and later	Commctrl.h		1
UDM_GETBUDDY	1.0	1.0 and later	Commctrl.h		1
UDM_GETPOS	1.0	1.0 and later	Commctrl.h		1
UDM_GETRANGE	1.0	1.0 and later	Commctrl.h		1
UDM_GETRANGE32	2.0	2.0 and later	Commctrl.h		1
UDM_SETACCEL	1.0	1.0 and later	Commctrl.h		1
UDM_SETBASE	1.0	1.0 and later	Commctrl.h		1
UDM_SETBUDDY	1.0	1.0 and later	Commctrl.h		1
UDM_SETPOS	1.0	1.0 and later	Commctrl.h		1
UDM_SETRANGE	1.0	1.0 and later	Commctrl.h		1
UDM_SETRANGE32	2.0	2.0 and later	Commctrl.h		1
UDN_DELTAPOS	1.0	1.0 and later	Commctrl.h		1
UIPARAM	2.10	2.10 and later	Fatui.h		0
ULARGE_INTEGER	1.0	1.0 and later	Wtype.h		1
UnhookInterrupt	2.10	2.10 and later	Nkintr.h		0
UnionRect	1.0	1.0 and later	Winuser.h	Rectapi.lib	1
UNIVERSAL_NAME_INFO	2.0	2.0 and later	Winnetwk.h		1
UNLOAD_DLL_DEBUG_INFO	2.0	2.0 and later	Winbase.h		1
UnlockPages	2.10	2.10 and later	Pkfuncs.h		0
UnlockUrlCacheEntryFile	2.12	2.12 and later	Wininet.h	Wininet.lib	1
UnMapPtr	2.10	2.10 and later	Pkfuncs.h		0
UnmapViewOfFile	1.01	1.01 and later	Winbase.h	Coredll.lib	1
UnregisterClass	1.0	1.0 and later	Winuser.h		1
UnRegisterClientSettings	2.10	2.10 and later			0
UnregisterHotKey	2.0	2.0 and later	Winuser.h		1
UnRegisterNotificationRoutine	2.10	2.10 and later			0
UnRegisterTypeLib	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
UpdateDCOMSettings	3.0	3.0 and later	Objbase.h	Ole232.lib	1
UpdateWindow	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	1
URL_COMPONENTS	2.12	2.12 and later	Wininet.h	Wininet.lib	1
USB_DEVICE	2.10	2.10 and later	usb100.h		1
USB_DRIVER_SETTINGS	1.0	1.0 and later	Usbdi.h		1
USB_ENDPOINT	2.10	2.10 and later	usb100.h		1
USB_INTERFACE	2.10	2.10 and later	usb100.h		1
USBDeviceAttach	2.10	2.10 and later			1
USBInstallDriver	2.10	2.10 and later			1
USBUnInstallDriver	2.10	2.10 and later			1
UserNotificationTrigger	2.12	2.12 and later	Notify.h		1
ValidateRect	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	1
Var	3.0	3.0 and later			1
VarBoolFromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBoolFromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarBstrFromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarCyFromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromUdate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDateFromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarDecFromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VARDESC	2.0	2.0 and later	Oaidl.h		1
VarFileInfo	3.0	3.0 and later			1
VarI1FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI1FromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI2FromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarI4FromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantChangeType	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantChangeTypeEx	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantClear	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantCopy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantCopyInd	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantInit	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VariantTimeToSystemTime	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarNumFromParseNum	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarParseNumFromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR4FromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromUI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarR8FromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VARSTRING	1.0	1.0 and later	Tapi.h		1
VARTYPE	2.0	2.0 and later	Oaidl.h		1
VarUdateFromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromR8	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromUI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI1FromUI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromBool	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromCy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromDate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromDec	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromDisp	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromI1	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromI2	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromI4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
VarUI2FromR4	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	1
