id	title	min_ce	versions	header	lib	os
wcesdkrStartPage	StartPage	2.0	2.0 and later	Wingdi.h	Mgprint.lib	Windows CE OS
wcesdkrSuspendThread	SuspendThread	1.0	1.0 and later	Winbase.h	Coredll.lib	Windows CE OS
wcesdkrSystemTimeToFileTime	SystemTimeToFileTime	1.0	1.0 and later	Winbase.h		Windows CE OS
wcesdkrTHREADENTRY32_str	THREADENTRY32	1.0	1.0 and later	Tlhelp32.h		Windows CE OS
wcesdkrTIME_ZONE_INFORMATION_str	TIME_ZONE_INFORMATION	1.0	1.0 and later	Winbase.h		Windows CE OS
wcesdkrTSPI_lineAccept	TSPI_lineAccept	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineAddToConference	TSPI_lineAddToConference	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineAnswer	TSPI_lineAnswer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineBlindTransfer	TSPI_lineBlindTransfer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineClose	TSPI_lineClose	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineCloseCall	TSPI_lineCloseCall	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineCompleteTransfer	TSPI_lineCompleteTransfer	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineConditionalMediaDetection	TSPI_lineConditionalMediaDetection	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineConfigDialogEdit	TSPI_lineConfigDialogEdit	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineDevSpecific	TSPI_lineDevSpecific	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineDial	TSPI_lineDial	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineDrop	TSPI_lineDrop	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineForward	TSPI_lineForward	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGenerateDigits	TSPI_lineGenerateDigits	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGenerateTone	TSPI_lineGenerateTone	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetAddressCaps	TSPI_lineGetAddressCaps	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetAddressID	TSPI_lineGetAddressID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetAddressStatus	TSPI_lineGetAddressStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetCallAddressID	TSPI_lineGetCallAddressID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetCallInfo	TSPI_lineGetCallInfo	3.0	3.0 and later	Tspi.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetCallStatus	TSPI_lineGetCallStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetDevCaps	TSPI_lineGetDevCaps	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetDevConfig	TSPI_lineGetDevConfig	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetExtensionID	TSPI_lineGetExtensionID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetID	TSPI_lineGetID	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetIcon	TSPI_lineGetIcon	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetLineDevStatus	TSPI_lineGetLineDevStatus	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineGetNumAddressIDs	TSPI_lineGetNumAddressIDs	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineHold	TSPI_lineHold	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineMakeCall	TSPI_lineMakeCall	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineMonitorDigits	TSPI_lineMonitorDigits	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineMonitorMedia	TSPI_lineMonitorMedia	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineNegotiateExtVersion	TSPI_lineNegotiateExtVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
wcesdkrTSPI_lineNegotiateTSPIVersion	TSPI_lineNegotiateTSPIVersion	3.0	3.0 and later	Tapicomn.h	Coredll.lib	Windows CE OS
