# action	name	note
drop	swprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	swprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	swscanf	dump-tier only; no official page names it as a Coredll.lib export
drop	swscanf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	tan	dump-tier only; no official page names it as a Coredll.lib export
drop	tanh	dump-tier only; no official page names it as a Coredll.lib export
drop	tolower	dump-tier only; no official page names it as a Coredll.lib export
drop	toupper	dump-tier only; no official page names it as a Coredll.lib export
drop	ungetc	dump-tier only; no official page names it as a Coredll.lib export
drop	ungetwc	dump-tier only; no official page names it as a Coredll.lib export
drop	vfprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vfprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vfwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vfwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vsprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vsprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vswprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vswprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	vwprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	vwprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscat	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscat_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcschr	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscmp	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscpy	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcscspn	dump-tier only; no official page names it as a Coredll.lib export
drop	wcslen	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncat	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncat_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncmp	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncpy	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsncpy_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsnlen	dump-tier only; no official page names it as a Coredll.lib export
drop	wcspbrk	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsrchr	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsspn	dump-tier only; no official page names it as a Coredll.lib export
drop	wcsstr	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstod	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstok	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstok_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstol	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstombs_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wcstoul	dump-tier only; no official page names it as a Coredll.lib export
drop	wprintf	dump-tier only; no official page names it as a Coredll.lib export
drop	wprintf_s	dump-tier only; no official page names it as a Coredll.lib export
drop	wscanf	dump-tier only; no official page names it as a Coredll.lib export
drop	wscanf_s	dump-tier only; no official page names it as a Coredll.lib export
