header	name	page	os_versions	min	max	guard
include/aygshell.h	SHSetInputContext	aa453736	Windows CE .NET 4.0 and later	0x0400		
include/aygshell.h	SHSetNavBarText	aa453737	Windows CE 3.0 and later	0x0300		
include/aygshell.h	SHSipInfo	aa453740	Windows CE 3.0 and later	0x0300		
include/bt_ddi.h	HCI_CloseDeviceContext	ms920278	Windows CE .NET 4.0 and later.	0x0400		
include/bt_ddi.h	_controller_event_packet	ms902083	Windows CE .NET 4.2 and later.	0x0420		
include/bt_ddi.h	_host_buffer_size	ms903010	Windows CE .NET 4.2 and later.	0x0420		
include/dvdcss.h	IDVDDecoderCSS	ms900180	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	enum	aa447766	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	enum	aa447767	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	enum	ee483651		0x0400		
include/dvddrvr.h	enum	ms901323	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	enum	ee483388		0x0400		
include/dvddrvr.h	enum	ee483225		0x0400		
include/dvddrvr.h	enum	aa447783	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_AC3	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_MPEG	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_DTS	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_SDDS	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_LPCM_KARAOKE	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_AC3_KARAOKE	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_MPEG_KARAOKE	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_DTS_KARAOKE	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_AUDIOCAP_SDDS_KARAOKE	ms900194	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_SCANCAP_FORWARD_SCAN	ms900196	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_SCANCAP_FORWARD_SLOW	ms900196	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_SCANCAP_FORWARD_SINGLE	ms900196	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_SCANCAP_BACKWARD_SCAN	ms900196	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_SCANCAP_BACKWARD_SLOW	ms900196	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	DVD_SCANCAP_BACKWARD_SINGLE	ms900196	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	IDMAChannel	ms900179	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	IBitstreamProcessor	ms900165	Windows CE .NET 4.0 and later.	0x0400		
include/dvddrvr.h	IDVDRenderer	ms901270	Windows CE .NET 4.0 and later.	0x0400		
include/getdeviceuniqueid.h	GetDeviceUniqueID	ee488618	Windows Embedded CE 6.0 and later	0x0600		_WIN32_WCE >= 0x0600
include/newmenu.h	tagNMNEWMENU	ms931659	Windows CE 3.0 and later	0x0300		
include/p2p.h	HPEERENUM	aa450948	Windows CE .NET 4.1 and later.	0x0410		
include/p2p.h	SOCKADDR_IN6	aa450948	Windows CE .NET 4.1 and later.	0x0410		
include/p2p.h	peer_address_tag	ms895901	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	peer_data_tag	ms895902	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	peer_name_pair_tag	ms895903	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	peer_record_change_type_tag	ms895904	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	peer_connection_flags_tag	ms886712	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerCreatePeerName	ms895846	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerEndEnumeration	ms895848	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerEnumGroups	ms895849	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerEnumIdentities	ms895853	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerFreeData	ms895857	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerGetItemCount	ms895860	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerGetNextItem	ms895866	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityCreate	ms895870	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityDelete	ms895875	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityExport	ms895877	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityGetCryptKey	ms895881	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityGetFriendlyName	ms895884	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityGetXML	ms895889	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentityImport	ms895893	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/p2p.h	PeerIdentitySetFriendlyName	ms895898	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/pm.h	_CEDEVICE_POWER_STATE	aa447663	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	_POWER_BROADCAST	ms919667	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	_POWER_BROADCAST_POWER_INFO	ms919670	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	_POWER_CAPABILITIES	ms919672	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	_POWER_RELATIONSHIP	ms919681	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	IOCTL_POWER_CAPABILITIES	ms919681	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	IOCTL_POWER_GET	ms919681	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	IOCTL_POWER_QUERY	ms919681	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	IOCTL_POWER_SET	ms919681	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	IOCTL_REGISTER_POWER_RELATIONSHIP	ms919681	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	DevicePowerNotify	ms898291	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	GetDevicePower	aa447831	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	GetSystemPowerState	ms899319	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	ReleasePowerRelationship	ms919802	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	ReleasePowerRequirement	ms919803	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	RequestPowerNotifications	ms919833	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	SetDevicePower	ms920584	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	SetPowerRequirement	ms920689	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	SetSystemPowerState	ms920754	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	StopPowerNotifications	aa448148	Windows CE .NET 4.0 and later.	0x0400		
include/pm.h	RegisterPowerRelationship	ms919797	Windows CE .NET 4.0 and later.	0x0400		
include/pnrpdef.h	enum	ms896278	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/pnrpdef.h	enum	ms896280	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/pnrpdef.h	enum	ms896281	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/pnrpns.h	PNRP_CLOUD_ID	ms896279	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/pnrpns.h	PNRPCLOUDINFO	ms896270	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/pnrpns.h	PNRPINFO	ms896275	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/shellsdk.h	SHInitDialog	aa453713	Windows CE 3.0 and later	0x0300		
include/shintr.h	_Dot3dVW0	ms882188	Windows CE .NET 4.0 and later.	0x0400		
include/shintr.h	_Dot3dVW1	ms882200	Windows CE .NET 4.0 and later.	0x0400		
include/shintr.h	_Dot4dV	ms882207	Windows CE .NET 4.0 and later.	0x0400		
include/shintr.h	_XDMultMatrix	ms882252	Windows CE .NET 4.0 and later.	0x0400		
include/shintr.h	__movca	ms881409	Windows CE .NET 4.0 and later.	0x0400		
include/shintr.h	__prefetch	ms881410	Windows CE .NET 4.0 and later.	0x0400		
include/sideshow.h	SideShowMgr_FindFirstItem	cc664381				
include/sideshow.h	SideShowMgr_FindNextItem	cc700961				
include/sideshow.h	SideShowMgr_GetAvailableUserNames	cc664367				
include/sideshow.h	SideShowMgr_GetCurrentCacheSize	cc664369				
include/sideshow.h	SideShowMgr_GetGadgetCount	cc664397				
include/sideshow.h	SideShowMgr_GetGadgetInfo	cc664402				
include/sideshow.h	SideShowMgr_GetGadgetInfoSizes	cc664224				
include/sideshow.h	SideShowMgr_GetGadgetOrder	cc664399				
include/sideshow.h	SideShowMgr_GetGuidsFromGadgetId	cc664368				
include/sideshow.h	SideShowMgr_GetItemData	cc700960				
include/sideshow.h	SideShowMgr_GetItemDataSize	cc664231				
include/sideshow.h	SideShowMgr_GetItemDataSizeTimeout	cc664227				
include/sideshow.h	SideShowMgr_GetNotificationInfo	cc700970				
include/sideshow.h	SideShowMgr_GetNotificationInfoSizes	cc664400				
include/sideshow.h	SideShowMgr_GetSizeOfAvailableUserNames	cc664373				
include/sideshow.h	SideShowMgr_IsServiceRunning	cc700962				
include/sideshow.h	SideShowMgr_SendApplicationEvent	cc664228				
include/sideshow.h	SideShowMgr_SetMaximumCacheSize	cc664392				
include/sideshow.h	SideShowMgr_Start	cc664223				
include/sideshow.h	SideShowMgr_Stop	cc664220				
include/sideshow.h	SideShowMgr_UserChangeRequest	cc700964				
include/sideshow.h	SideShowMgr_UserChangeRequestCch	cc664225				
include/winerror.h	ERROR_NO_UNICODE_TRANSLATION	ms886760	Windows CE 1.01 and later.	0x0101		
include/oak/Armintr.h	_AddSatInt	ms864519	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_DAddSatInt	ms879732	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_DSubSatInt	ms879740	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_PreLoad	ms880216	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddHiLo_SW_ACC	ms880593	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddHiLo_SW_SL	ms880599	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddHi_SW_ACC	ms880612	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddHi_SW_SL	ms880697	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddLoHi_SW_ACC	ms880782	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddLoHi_SW_SL	ms880786	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddLo_SW_ACC	ms880788	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddLo_SW_SL	ms880789	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddPack_2SW_ACC	ms880792	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddWHi_SW_SL	ms880793	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAddWLo_SW_SL	ms880794	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulAdd_SL_ACC	ms880795	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulHiLo_SW_SL	ms880796	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulHi_SW_SL	ms880797	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulLoHi_SW_SL	ms880798	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulLo_SW_SL	ms880799	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulWHi_SW_SL	ms880800	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SmulWLo_SW_SL	ms880801	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Armintr.h	_SubSatInt	ms880808	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Battery.h	_BatteryLifetimeInfo_tag	ms896133	Windows CE 2.10 and later.	0x0210		
include/oak/Battery.h	BatteryDrvrGetLevels	ms896130	Windows CE 2.0 and later.	0x0200		
include/oak/Battery.h	BatteryDrvrSupportsChangeNotification	ms896131	Windows CE 1.0 and later.	0x0100		
include/oak/Battimpl.h	BatteryPDDDeinitialize	ms896135	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Battimpl.h	BatteryPDDGetLevels	ms896136	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Battimpl.h	BatteryPDDGetStatus	ms896137	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Battimpl.h	BatteryPDDInitialize	ms896138	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Battimpl.h	BatteryPDDPowerHandler	ms896139	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Battimpl.h	BatteryPDDResume	ms896140	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Battimpl.h	BatteryPDDSupportsChangeNotification	ms896141	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Blcommon.h	BootloaderMain	ms902064	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMCheckSignature	ms903219	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Blcommon.h	OEMContinueEraseFlash	ms903221	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMDebugInit	ms903224	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMFinishEraseFlash	ms903226	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMIsFlashAddr	ms903231	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMMapMemAddr	ms903233	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMPlatformInit	ms903236	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMPreDownload	ms903238	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMReadData	ms903239	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMShowProgress	ms903524	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMStartEraseFlash	ms903525	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Blcommon.h	OEMVerifyMemory	ms903530	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Blcommon.h	OEMWriteFlash	ms903531	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Cardserv.h	CARD_CLIENT_HANDLE	ms896158	Windows CE 1.0 and later.	0x0100		
include/oak/Cardserv.h	CARD_EVENT	ms896162	Windows CE 1.0 and later.	0x0100		
include/oak/Cardsv2.h	CARD_WINDOW_HANDLE	aa447652	Windows CE 1.0 and later.	0x0100		
include/oak/Cmnintrin.h	_disable	ms879734	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Cmnintrin.h	_enable	ms879741	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Dbgapi.h	_DBGPARAM	aa451060	Windows CE OS 2.10 and later	0x0210		
include/oak/Dbgapi.h	NKDbgPrintfW	aa451081	Windows CE OS 2.10 and later	0x0210		
include/oak/Dbgapi.h	RegisterDbgZones	aa451083	Windows CE OS 2.10 and later	0x0210		
include/oak/Dbgapi.h	WriteDebugLED	aa450990	Windows CE 2.12 and later.	0x0212		
include/oak/Ddhal.h	struct	aa448303	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/Ddkreg.h	_DEVICEWINDOW_tag	ms898293	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Devload.h	_REGINI	ms919788	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Devload.h	EnumPnpIds	aa447792	Windows CE 1.0 and later.	0x0100		
include/oak/Devload.h	OpenDeviceKey	ms919310	Windows CE 3.0 and later.	0x0300		
include/oak/Devload.h	EnumDevices	aa447791	Windows CE 1.0 and later.	0x0100		
include/oak/DwCeDump.h	PCEDUMP_BUCKET_PARAMETERS	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_ELEMENT_LIST	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_EXCEPTION	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_EXCEPTION_STREAM	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_FIELD_INFO	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_MEMORY_LIST	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_SYSTEM_INFO	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_THREAD_CALL_STACK	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_THREAD_CALL_STACK_FRAME	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PCEDUMP_THREAD_CALL_STACK_LIST	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PMINIDUMP_DIRECTORY	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PMINIDUMP_HEADER	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	_MINIDUMP_LOCATION_DESCRIPTOR	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PMINIDUMP_MEMORY_DESCRIPTOR	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	PMINIDUMP_STRING	ms939650	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/DwCeDump.h	_MINIDUMP_STREAM_TYPE	ms939649	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/Fmd.h	FMD_Deinit	aa447809	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Fmd.h	FMD_OEMIoControl	aa447815	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Fmd.h	FMD_PowerDown	aa447816	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Fmd.h	FMD_PowerUp	aa447817	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Fsdmgr.h	_FILELOCKSTATE	aa517917	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/Fsdmgr.h	_FSD_SCATTER_GATHER_RESULTS	ms890852	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	PFSGI	ms890842	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	PFILTERHOOK	ms889612	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Fsdmgr.h	PFSD_VOLUME_INFO	aa517924	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	FSDMGR_EmptyLockContainer	aa517921	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/Fsdmgr.h	MyFSD_CloseVolume	ms891390	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	MyFSD_DeleteAndRenameFileW	ms891393	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	MyFSD_DeviceIoControl	ms891395	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	MyFSD_FlushFileBuffers	ms891399	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	MyFSD_LockFileEx	aa517926	Windows CE 5.0 and later.	0x0500		_WIN32_WCE >= 0x0500
include/oak/Fsdmgr.h	MyFSD_Notify	ms891407	Windows CE 2.10 and later.	0x0210		
include/oak/Fsdmgr.h	MyFSD_ReadFileWithSeek	ms891409	Windows CE 2.10 and later.	0x0210		
include/oak/Giisr.h	_GIISR_INFO	ms906087	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Halether.h	CallEdbgDeregisterClient	ms902071	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Halether.h	CallEdbgRecv	ms902072	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Halether.h	CallEdbgRegisterClient	ms902073	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Halether.h	CallEdbgSend	ms902074	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Halether.h	CallEdbgSetDebug	ms902075	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Halether.h	_EDBG_ADDR	ms902858	Windows CE 2.10 and later.	0x0210		
include/oak/Hcdddsi.h	HcdMdd_CreateMemoryObject	ms899364	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdMdd_SetCapability	ms899370	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hcdddsi.h	HcdPdd_CheckConfigPower	ms899371	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Close	ms899372	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Deinit	ms899373	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Init	ms899375	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_IOControl	ms899376	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Open	ms899377	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_PowerDown	ms899378	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_PowerUp	ms899379	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Read	ms899380	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Seek	ms899381	Windows CE 1.0 and later.	0x0100		
include/oak/Hcdddsi.h	HcdPdd_Write	ms899382	Windows CE 1.0 and later.	0x0100		
include/oak/Hiddi.h	_HID_DRIVER_SETTINGS	ms899883	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hiddi.h	_HID_STRING_TYPE	ms899890	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hiddi.h	HIDDeviceNotifications	ms899395	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hiddi.h	LPHID_FUNCS	ms899886	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hidparse.h	HIDP_PREPARSED_DATA	ms899816	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hidpi.h	_HIDP_KEYBOARD_DIRECTION	ms899798	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hidpi.h	_HIDP_REPORT_TYPE	ms899820	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hidpi.h	_HIDP_UNKNOWN_TOKEN	ms899854	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Hidpi.h	HidP_IsSameUsageAndPage	ms899792	Windows CE .NET 4.2 and later.	0x0420		
include/oak/Keybd.h	KEY_STATE_FLAGS	ms902150	Windows CE 1.0 and later.	0x0100		
include/oak/Keybd.h	KBDI_AUTOREPEAT_INFO	ms902134	Windows CE 1.0 and later.	0x0100		
include/oak/Keybd.h	KBDI_VKEY_TO_UNICODE_INFO	ms902135	Windows CE 1.0 and later.	0x0100		
include/oak/Kitl.h	KitlInit	ms897909	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Kitl.h	KitlSendRawData	ms897911	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Kitl.h	OEMKitlGetSecs	ms897915	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Kitl.h	TransportDecode	ms897917	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Kitl.h	TransportEnableInt	ms897918	Windows CE .NET 4.0 and later.	0x0400		
include/oak/Kitl.h	TransportEncode	ms897919	Windows CE .NET 4.0 and later.	0x0400		
